text,label_id,label_name
"Thyroglobulin as a proxy for iodine status in pregnancy. Iodine is a component of thyroid hormones and essential for neurological development. Objective: to evaluate the iodine nutritional status of pregnant women residing in Veneto and the possible role of thyroglobulin (Tg) as a proxy.528 pregnant women in the third trimester of pregnancy were consecutively enrolled in this cross-sectional study, and were asked to provide an early-morning spot urine sample (for UI/Creat) and a blood sample (for thyroid fu",1,内分泌代谢
"Treatment of Melasma Targeting Dermal-Epidermal Interactions Utilizing High-Intensity, High-Frequency Parallel Ultrasound Beam in Asian Skin. Melasma is a multifactorial disorder, and while treatments aimed at suppressing melanin production and removing excess melanin have demonstrated some efficacy, no definitive therapy has yet been established. Dermal aging is widely recognized as a contributing factor in melasma, and previous studies have demonstrated that the presence of senescent fibroblasts reduces t",10,医疗AI/技术
Prognostic Value of Microvascular Resistance Reserve in Coronary Artery Disease: A Systematic Review and Meta-Analysis. Microvascular resistance reserve (MRR) is a novel index for evaluating coronary microvascular function independently of epicardial disease. Its prognostic significance in coronary artery disease (CAD) remains uncertain. disease diagnosis,2,心血管
"Management and Outcome of Failed Transcatheter Tricuspid Edge-to-Edge Repair: Insights From the FATE International Registry. Tricuspid regurgitation (TR) is linked to significant morbidity and mortality. Tricuspid transcatheter edge-to-edge repair (T-TEER) provides a less invasive option for high-risk patients, but real-world data on device failure mechanisms and outcomes remain limited. disease diagnosis",10,医疗AI/技术
"Certolizumab pegol, abatacept, tocilizumab or active conventional therapy in early rheumatoid arthritis: 48-week patient-reported outcomes from the NORD-STAR trial. Pain, fatigue, and impaired health-related quality of life are common manifestations of rheumatoid arthritis. The aim of this study was to compare the effects of active conventional treatment with three different biological disease-modifying antirheumatic drugs (DMARDs) on patient-reported outcomes after 48 weeks, in patients with early rheumato",10,医疗AI/技术
"[Research progress on the application of ultrasound technology in the diagnosis and treatment of lymphedema]. Lymphedema is a chronic progressive disease caused by abnormal development of the lymphatic system or lymphatic reflux disorder caused by congenital or acquired factors, early diagnosis and treatment of lymphedema are crucial for controlling the patient's condition. Traditional imaging methods (such as lymphoscintigraphy and magnetic resonance lymphography) have problems such as high cost, radiation",9,儿科
"Evaluation of the C1-C2 False Localizing Sign in Spontaneous Intracranial Hypotension: Prevalence and Clinical Insights. Dural tears are a major cause of spontaneous intracranial hypotension. The existence of a dural tear can be inferred by the presence of extradural CSF on spine MRI. However, extradural CSF usually spans multiple spinal levels, precluding localization of the dural tear on MRI. The C1-C2 false localizing sign (C1-C2 sign) refers to preferential pooling of extradural CSF dorsally at C1-C2, e",14,其他
"Japanese clinical practice guidelines for vascular tumors, vascular malformations, lymphatic malformations, and Lymphangiomatosis 2022. The objective was to prepare guidelines to perform the current optimum treatment by organizing effective and efficient treatments of hemangiomas and vascular malformations, confirming the safety, and systematizing treatment, employing evidence-based medicine techniques and aimed at improvement of the outcomes. Clinical questions (CQs) were decided based on the important cli",0,肿瘤学
"Protocol for exploring health promoter-led mental wellness initiatives for early prevention, screening and quality of life in patients with cervical cancer of rural Eastern Cape, South Africa: a mixed-methods study. Cervical cancer is in the top five list of highly prevalent cancers. It contributes to millions of premature deaths globally. Low- and middle-income countries like those in sub-Saharan Africa are among the worst affected despite the preventable nature of the disease. The disease is caused by the",0,肿瘤学
"Acute Rheumatic Fever Diagnostic Network (ARC Network) clinical recruitment protocol. Rheumatic heart disease, a major cause of morbidity and mortality in low- and middle-income countries, results from acute rheumatic fever (ARF), for which no diagnostic test currently exists. The ARF Diagnosis Collaborative Network (ARC Network) was established to address this gap by recruiting a rigorously phenotyped, globally representative cohort of children and adolescents with ARF and controls to support biomarker dis",2,心血管
"Postoperative Care and Management in Pediatric Hematology-Oncology Patients. Pediatric patients with hematologic and oncologic diseases often undergo surgical procedures as part of diagnosis and therapy. These include central venous catheter placements, tumor resections, lymph node and bone marrow biopsies, among others. Optimal postoperative care in this vulnerable population is critical, as children receiving chemotherapy or stem cell transplantation are immunocompromised and at high risk for infections, ",0,肿瘤学
"Japanese Clinical Practice Guidelines for Vascular Tumors, Vascular Malformations, Lymphatic Malformations, and Lymphangiomatosis 2022. The objective was to prepare guidelines to perform the current optimum treatment by organizing effective and efficient treatments of hemangiomas and vascular malformations, confirming the safety, and systematizing treatment, employing evidence-based medicine techniques and aimed at improvement of the outcomes. Clinical questions (CQs) were decided based on the important cli",0,肿瘤学
